latitude,longitude,month_fitted,nir,green,swir16,red,blue,NDMI,MNDWI,pet,aet,def,q,ppt,soil,srad,tmax,tmin,vap,vpd,ws,pdsi,esa_urban_frac_1km,esa_cropland_frac_1km,esa_water_frac_1km,esa_forest_frac_1km,esa_bare_frac_1km,gsw_occurrence_mean_1km,gsw_seasonality_mean_1km,gsw_water_frac_1km,gaia_impervious_frac_by_sample_year_1km,gaia_recent_change_5y_frac_1km,total_alkalinity,landsat_present,ndvi,wb,eci,rr,etgap,dsi,hri,water_perm,water_instab,seasonal_water,wb_x_impervious,eci_x_impervious,gsw_occ_x_impervious
-30.160091,27.40124,104.15122345249256,14158.0,10060.0,12037.5,10522.5,9063.0,0.0809490179610998,-0.0894897612852128,141.10000610351562,141.10000610351562,0.0,36.9,207.0,31.30000114440918,226.7969207763672,27.469999313354492,14.899999618530272,1.4210001230239868,1.2699999809265137,1.96999990940094,3.509999990463257,0.0,0.3,0.0,0.0,0.0,0.9652509689331056,0.0894465893507003,0.0508365508365508,0.1367068241572813,0.0060040026684456,57.916,1,0.1473025262799658,65.89999389648438,0.6816425382699183,0.1782608687040537,0.0,0.0,4804.692645524716,0.0071948672532104,0.0073819337733595,0,9.0089788775726,0.0931851866173886,0.1319563944775834
-32.595833,19.009444,104.15122345249256,15218.5,10334.0,14735.0,10903.5,9227.5,0.0161416862804012,-0.175555466911324,231.1000061035156,4.400000095367432,226.6999969482422,0.2,4.5,2.700000047683716,331.9983825683594,33.849998474121094,16.579999923706055,1.5850000381469729,2.0199999809265137,3.809999942779541,-3.0799999237060547,0.24,0.6,0.0,0.08,0.0,0.0184275191277265,0.0024570024106651,0.0042997542997543,0.3763104969756291,0.0058499208540119,8.621,1,0.1651864328854916,-226.6000061035156,51.35554549954891,0.0444444345679034,226.70000600814816,50.37776590455028,8371.338950501784,3.773038243283437e-06,0.0002047124705063,0,-85.27196091149455,19.325630849389785,0.0069344688809826
-25.99136,27.84208,104.15122345249256,18631.5,11771.5,16495.0,11898.0,10629.0,0.0608230253512303,-0.1671059381246346,144.6999969482422,144.6999969482422,0.0,8.0,160.3,11.0,246.2974090576172,26.599998474121097,16.399999618530273,1.7110000848770142,0.9699999690055848,2.2799999713897705,-1.069999933242798,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0594145434074944,0.0269068539866689,82.432,1,0.2205571660125269,15.600003051757824,0.9026824456990626,0.0499064251409455,0.0,0.0,5295.394059851256,0.0,0.0,0,0.9268670584757104,0.0536324653531701,0.0
-26.73806,27.59194,104.15122345249256,9089.5,9167.0,7963.0,8961.0,8719.0,0.066060694912769,0.0702860478692348,144.5,144.5,0.0,8.3,166.60000000000002,16.0,247.99688720703125,26.349998474121097,15.719999313354492,1.627000093460083,0.9899999499320984,2.119999885559082,1.7799999713897705,0.0,0.0,0.125,0.0,0.0,10.613052368164062,1.372445583343506,0.1384311140408701,0.0,0.0,55.3,1,0.0071189163731132,22.100000000000023,0.867346933569346,0.0498199276721492,0.0,0.0,5216.614248050319,1.213819737373342,0.102232267904892,1,0.0,0.0,0.0
-26.45,28.085833,104.15122345249256,15210.0,10720.0,17974.0,12540.0,9502.5,-0.0832931533269042,-0.2528054645570494,141.5,141.5,0.0,7.800000000000001,156.10000000000002,9.90000057220459,245.3014373779297,26.06999969482422,15.25,1.6380001306533811,0.9300000071525574,2.1499998569488525,-0.6200000047683716,0.0,0.25,0.0,0.1875,0.0,0.3224932253360748,0.0467479676008224,0.0060975609756097,0.0010361557403028,0.0,105.711,1,0.0962162162127489,14.600000000000025,0.9064702055959628,0.0499679689303781,0.0,0.0,5067.927658797998,0.0012563252374579,0.0038831007143606,0,0.0151278738084209,0.0009392443069417,0.0003341532066407
-30.860139,29.07125,104.15122345249256,14558.0,10724.5,11450.0,11634.0,9396.0,0.1195016917871419,-0.0327177613925904,125.0999984741211,125.0999984741211,0.0,86.10000000000001,211.9,51.70000076293945,209.2014312744141,25.899999618530273,16.399999618530273,1.7660000324249268,0.8499999642372131,2.40999984741211,5.21999979019165,0.0,0.0,0.0,0.0,0.0,2.4498069286346436,0.2162162214517593,0.0546975546975547,0.0,0.0,40.861,1,0.1116371411075276,86.80000152587891,0.5903728073796521,0.4063237356945553,0.0,0.0,4424.610191649846,0.0441406664496435,0.0175766117898168,0,0.0,0.0,0.0
-27.356667,27.286389,104.15122345249256,16828.5,9502.5,12665.5,9290.0,8718.0,0.1411473520037969,-0.1426831468783826,151.90000915527344,151.90000915527344,0.0,9.0,180.4,21.30000114440918,253.00045776367188,27.209999084472656,16.149999618530273,1.6170001029968262,1.1200000047683716,2.2699999809265137,2.690000057220459,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1,1,0.2886268353738297,28.499990844726568,0.8420177844415502,0.0498891349784416,0.0,0.0,5485.04976024598,0.0,0.0,0,0.0,0.0,0.0
-27.010111,26.698083,104.15122345249256,12433.5,10433.5,9579.5,10728.5,9344.0,0.1296506609730608,0.0426722630290309,155.6999969482422,155.6999969482422,0.0,8.4,168.5,5.300000190734863,256.2017822265625,27.849998474121097,16.75,1.652000069618225,1.1899999380111694,2.299999952316284,2.180000066757202,0.0,0.0,0.4,0.05,0.0,11.847725868225098,1.6572182178497314,0.1713909030982201,0.0,0.0,66.1,1,0.0736119506055775,12.800003051757812,0.9240355847133924,0.0498516317516223,0.0,0.0,5713.299548185896,1.6361889290760132,0.1217396288633841,1,0.0,0.0,0.0
-25.73411,27.21422,104.15122345249256,21914.0,17765.0,22170.5,17879.5,16362.5,-0.005818371536481,-0.1103153835559837,146.60000610351562,143.3000030517578,3.299999952316284,7.5,150.70000000000002,2.4000000953674316,245.49905395507812,27.579999923706055,16.19999885559082,1.7380000352859497,1.0399999618530271,2.240000009536743,-1.2200000286102295,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0.1013859047306372,4.099993896484392,0.9727936637738682,0.0497677501674336,3.3000030517578125,0.0218978097572559,5373.974141235929,0.0,0.0,0,0.0,0.0,0.0
-26.984722,26.632278,104.15122345249256,13683.0,10207.0,14011.5,10262.5,9414.0,-0.0118615609597573,-0.1570906538390067,155.1999969482422,155.1999969482422,0.0,8.5,170.3,8.300000190734863,254.5023193359375,28.010000228881836,17.0,1.658000111579895,1.209999918937683,2.2300000190734863,2.109999895095825,0.0,0.12,0.04,0.0,0.0,0.0038610037881881,0.0,0.0025740025740025,0.0051564736999619,0.0,128.0,1,0.1428452109940136,15.100003051757824,0.9113329185960616,0.0499119198478454,0.0,0.0,5727.5747257807525,0.0,0.0,0,0.0778627686057336,0.0046992642266501,1.9909164489245204e-05
-27.398611,26.614722,104.15122345249256,15515.5,10247.0,12823.0,10126.0,9253.5,0.0950120860313704,-0.111660164716081,160.6999969482422,160.6999969482422,0.0,8.700000000000001,173.20000000000002,4.300000190734863,259.1027526855469,28.35999870300293,17.03999900817871,1.6190000772476196,1.2899999618530271,2.3499999046325684,2.4800000190734863,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.4727537948848135,0.0164408070502049,71.6,1,0.2101866115394892,12.50000305175783,0.9278290763303296,0.0502309465922,0.0,0.0,5881.632189442345,0.0,0.0,0,5.909423878790264,0.4386347168396346,0.0
-27.671111,27.236944,104.15122345249256,14887.0,10943.0,13522.0,11237.5,9693.5,0.0480481537540918,-0.1054159002656852,152.40000915527344,152.40000915527344,0.0,16.1,194.7,28.200000762939453,250.50262451171875,27.599998474121097,15.960000038146973,1.5870001316070557,1.1799999475479126,2.2200000286102295,3.0799999237060547,0.64,0.0,0.0,0.28,0.0,2.7722008228302,0.4382239282131195,0.0624195624195624,0.7842119013645774,0.0339074338310657,75.096,1,0.1396964535152942,42.29999084472655,0.782742724049978,0.0826913195547441,0.0,0.0,5455.946975524857,0.1012370611980243,0.0355062900724463,0,33.17215624804722,0.613836159906522,2.1739928782361173
-29.160278,26.573333,104.15122345249256,,,,,,,,155.90000915527344,155.90000915527344,0.0,18.3,195.5,23.0,243.7995758056641,28.75,15.639999389648438,1.4240000247955322,1.4499999284744265,2.2100000381469727,3.43999981880188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.27,0,,39.59999084472656,0.7974424979940201,0.0936061376286131,0.0,0.0,5411.131510604989,0.0,0.0,0,0.0,0.0,0.0
-34.250556,20.9925,104.15122345249256,12323.0,9019.0,13161.0,9192.0,8456.0,-0.0328833778056818,-0.1867448151487818,178.5,13.300000190734863,165.1999969482422,0.7000000000000001,13.7,4.200000286102295,299.8980712890625,29.31999969482422,17.079999923706055,1.9470001459121704,1.079999923706055,4.049999713897705,-2.4700000286102295,0.0,0.15,0.0,0.8,0.0,0.0503685511648654,0.0,0.011056511056511,0.0,0.0,26.8,1,0.1455263769395525,-164.8,13.02919612925576,0.0510948867813951,165.19999980926514,12.058393057653223,6957.635196705232,0.0,0.0,0,-0.0,0.0,0.0
-25.459639,28.264306,104.15122345249256,13959.0,9926.0,15156.5,11096.0,9139.0,-0.0411292953924884,-0.2085318449117902,149.5,116.4000015258789,33.10000228881836,6.1000000000000005,122.4,1.399999976158142,246.5977783203125,28.779998779296875,17.5,1.868000030517578,1.1200000047683716,2.109999895095825,-1.309999942779541,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0158667065519827,0.0,132.0,1,0.1142686090555071,-27.09999999999999,1.2214052187793691,0.0498366009000277,33.099998474121094,0.2704248530914502,5706.272439820692,0.0,0.0,0,-0.4299877475587311,0.0193796781874324,0.0
-25.810483,27.909552,104.15122345249256,16870.5,9753.0,13408.0,9553.5,8693.0,0.1143550704295123,-0.1578083847847668,147.5,142.0,5.5,7.5,149.4,1.3000000715255735,246.5977783203125,27.599998474121097,17.34000015258789,1.793000102043152,1.0499999523162842,2.190000057220459,-1.090000033378601,0.0,0.0,0.0,0.0,0.0,0.2313777208328247,0.0421885289251804,0.011865524060646,0.0,0.0,131.0,1,0.2769073569377495,1.9000000000000057,0.9872824565777614,0.0502008028768353,5.5,0.0368139221096792,5541.051909532165,0.0008134571389998,0.003507576172375,0,0.0,0.0,0.0
-27.273889,28.49,104.15122345249256,12333.0,9060.0,9264.5,9407.5,8456.5,0.1420766292394946,-0.0111599225081174,136.3000030517578,136.3000030517578,0.0,18.0,192.7,41.400001525878906,237.1992950439453,25.86999893188477,14.649999618530272,1.6030000448226929,0.9099999666213988,1.959999918937683,2.119999885559082,0.36,0.24,0.0,0.0,0.0,2.5810811519622803,0.3281853199005127,0.0482625482625482,0.5196789092595954,0.0131340634517254,49.114,1,0.134564522428897,56.399996948242176,0.7073170853370043,0.0934094442480049,0.0,0.0,4805.657545670067,0.0705894119621604,0.0266428825387544,0,29.309888896307,0.3675777714086105,1.3413334377622577
-27.4275,28.525833,104.15122345249256,16767.0,10794.0,18026.5,11296.0,9231.0,-0.0361992900972881,-0.2509498447285778,134.90000915527344,134.90000915527344,0.0,34.2,202.5,36.10000228881836,235.0018310546875,25.76999855041504,14.399999618530272,1.599000096321106,0.8899999856948853,1.9799998998641968,2.40999984741211,0.0,0.1,0.0,0.0,0.0,0.1903794109821319,0.023035230115056,0.0074525745257452,0.0,0.0,62.326,1,0.1949542101630277,67.59999084472656,0.6661728814276571,0.1688888880548697,0.0,0.0,4720.011561582796,0.0003654527950951,0.001915947981637,0,0.0,0.0,0.0
-28.883333,27.89,104.15122345249256,14007.5,9248.0,12553.5,9399.5,8398.5,0.0547419148375435,-0.1516180079352331,132.60000610351562,132.60000610351562,0.0,108.7,268.2,29.600000381469727,223.69834899902344,25.829999923706055,14.519999504089355,1.4870001077651978,1.0099999904632568,1.9399999380111697,3.90999984741211,0.4,0.15,0.0,0.0,0.0,0.0971685945987701,0.0180180184543132,0.0064350064350064,0.6283703500594098,0.0101016122045914,117.44,1,0.1968641859188762,135.59999389648436,0.4944071797505908,0.4052945547901023,0.0,0.0,4513.114127054687,0.0001458987942216,0.0015000425499172,0,85.20701563278772,0.3106708126117642,0.06105786380281
-27.00222,28.76528,104.15122345249256,13724.0,9691.0,13005.5,9947.0,8743.0,0.0268804130268054,-0.1460357323816441,134.6999969482422,134.6999969482422,0.0,9.0,179.4,39.20000076293945,239.09637451171875,25.6299991607666,14.279999732971191,1.633000135421753,0.8299999833106995,1.919999957084656,1.7899999618530271,0.0,0.1,0.0,0.0,0.0,2.357142925262451,0.3211068212985992,0.0508365508365508,0.0,0.0,63.848,1,0.1595623336504768,44.70000305175782,0.7508360992051621,0.0501672238006286,0.0,0.0,4771.168021129706,0.0630745560064589,0.0261281562148186,0,0.0,0.0,0.0
