Latitude,Longitude,Sample Date,pet,aet,def,q,ppt,soil,swe,srad,tmax,tmin,vap,vpd,ws,pdsi
-25.81048333,27.90955222,12-01-2011,147.5,142.0,5.5,7.5,149.4,1.3000000715255737,0.0,246.5977783203125,27.599998474121094,17.34000015258789,1.7930001020431519,1.0499999523162842,2.190000057220459,-1.090000033378601
-27.273889,28.49,12-01-2011,136.3000030517578,136.3000030517578,0.0,18.0,192.70000000000002,41.400001525878906,0.0,237.1992950439453,25.869998931884766,14.649999618530273,1.6030000448226929,0.9099999666213989,1.959999918937683,2.119999885559082
-27.4275,28.525833,12-01-2011,134.90000915527344,134.90000915527344,0.0,34.2,202.5,36.10000228881836,0.0,235.0018310546875,25.76999855041504,14.399999618530273,1.599000096321106,0.8899999856948853,1.9799998998641968,2.4099998474121094
-28.883333,27.89,12-01-2011,132.60000610351562,132.60000610351562,0.0,108.7,268.2,29.600000381469727,0.0,223.69834899902344,25.829999923706055,14.519999504089355,1.4870001077651978,1.0099999904632568,1.9399999380111694,3.9099998474121094
-27.00222,28.76528,13-01-2011,134.6999969482422,134.6999969482422,0.0,9.0,179.4,39.20000076293945,0.0,239.09637451171875,25.6299991607666,14.279999732971191,1.633000135421753,0.8299999833106995,1.9199999570846558,1.7899999618530273
-27.02314,28.59389,13-01-2011,136.90000915527344,136.90000915527344,0.0,9.0,179.20000000000002,36.79999923706055,0.0,239.49951171875,25.959999084472656,14.609999656677246,1.6250001192092896,0.8899999856948853,1.959999918937683,1.8700000047683716
-30.534167,24.961944,13-01-2011,178.90000915527344,89.9000015258789,89.0,4.7,94.7,0.0,0.0,257.4032897949219,30.599998474121094,15.960000038146973,1.3030000925064087,1.809999942779541,2.700000047683716,2.6499998569488525
-28.460833,21.248889,13-01-2011,217.3000030517578,71.0999984741211,146.1999969482422,3.7,74.9,0.0,0.0,296.301513671875,35.14999771118164,19.850000381469727,1.2890000343322754,2.7300000190734863,2.669999837875366,2.8999998569488525
-29.658056,25.973333,14-01-2011,157.6999969482422,139.60000610351562,18.100000381469727,7.300000000000001,146.9,0.20000000298023224,0.0,246.2025604248047,28.889999389648438,15.40999984741211,1.3420000076293945,1.5299999713897705,2.1599998474121094,3.119999885559082
-28.760833,17.730278,16-01-2011,236.3000030517578,7.900000095367432,228.40000915527344,0.4,8.3,0.0,0.0,317.50146484375,35.7599983215332,21.029998779296875,1.3840000629425049,2.819999933242798,2.93999981880188,-1.159999966621399
-25.513889,31.224444,17-01-2011,135.1999969482422,45.5,89.70000457763672,2.2,44.5,17.80000114440918,0.0,267.9005126953125,29.670000076293945,18.09000015258789,2.0400002002716064,1.090000033378601,1.5899999141693115,-1.6699999570846558
-26.861111,28.884722,17-01-2011,124.9000015258789,70.0,54.900001525878906,2.8000000000000003,55.1,18.100000381469727,0.0,257.9961242675781,26.959999084472656,13.25999927520752,1.6130000352859497,0.9399999976158142,1.5499999523162842,1.209999918937683
-31.554722,29.245556,17-01-2011,114.20000457763672,74.4000015258789,39.79999923706055,2.2,44.6,18.600000381469727,0.0,228.40155029296875,26.920000076293945,18.529998779296875,2.184000015258789,0.6699999570846558,3.299999952316284,3.3399999141693115
-28.058889,30.373611,17-01-2011,125.5999984741211,100.0999984741211,25.5,3.5,70.3,19.399999618530273,0.0,260.9998474121094,27.689998626708984,14.719999313354492,1.8220001459121704,0.8799999952316284,1.5699999332427979,2.809999942779541
-25.127778,27.628889,18-01-2011,146.0,45.400001525878906,100.5999984741211,2.4000000000000004,47.7,1.100000023841858,0.0,266.50140380859375,31.549999237060547,18.049999237060547,1.936000108718872,1.4299999475479126,1.899999976158142,-1.709999918937683
-25.20639,27.558,18-01-2011,145.0,47.29999923706055,97.70000457763672,2.5,49.800000000000004,1.100000023841858,0.0,266.3038024902344,31.279998779296875,17.809999465942383,1.9320000410079956,1.3799999952316284,1.9199999570846558,-1.659999966621399
-24.69514,27.40906,18-01-2011,150.40000915527344,53.20000076293945,97.20000457763672,2.8000000000000003,56.0,1.3000000715255737,0.0,271.7974548339844,31.92999839782715,18.94999885559082,1.9530000686645508,1.5299999713897705,1.9199999570846558,-1.4900000095367432
-25.681111,31.783333,18-01-2011,133.60000610351562,36.70000076293945,96.9000015258789,1.9000000000000001,38.2,6.400000095367432,0.0,261.9009704589844,31.1299991607666,18.979999542236328,2.3310000896453857,1.0499999523162842,1.5,-1.8299999237060547
-27.802778,28.768333,18-01-2011,119.4000015258789,87.9000015258789,31.5,3.6,71.7,11.5,0.0,247.1985321044922,26.53999900817871,13.09000015258789,1.6010000705718994,0.8999999761581421,1.4299999475479126,2.8999998569488525
-27.398611,26.614722,18-01-2011,136.1999969482422,84.0999984741211,52.10000228881836,4.4,87.9,3.700000047683716,0.0,256.2017822265625,29.510000228881836,16.44999885559082,1.693000078201294,1.3199999332427979,1.7699999809265137,2.559999942779541
-31.104278,29.399722,18-01-2011,118.5999984741211,83.5999984741211,35.0,2.5,49.900000000000006,21.100000381469727,0.0,231.09698486328125,27.760000228881836,18.260000228881836,2.0860002040863037,0.8399999737739563,2.440000057220459,4.730000019073486
-31.396,29.2651,18-01-2011,120.70000457763672,74.0999984741211,46.60000228881836,2.2,44.900000000000006,18.30000114440918,0.0,230.79661560058594,28.119998931884766,19.65999984741211,2.2230000495910645,0.8399999737739563,2.7799999713897705,4.099999904632568
-33.38056,19.30167,18-01-2011,164.6999969482422,4.099999904632568,160.60000610351562,0.2,3.9000000000000004,4.599999904632568,0.0,280.0971984863281,30.17999839782715,16.079999923706055,1.5420000553131104,1.5299999713897705,3.379999876022339,-3.7300000190734863
-33.31388889,19.07472222,18-01-2011,176.1999969482422,3.6000001430511475,172.60000610351562,0.2,3.1,6.200000286102295,0.0,278.3977355957031,32.55999755859375,18.649999618530273,1.7940000295639038,1.75,3.549999952316284,-3.7799999713897705
-27.495556,26.074722,18-01-2011,137.40000915527344,95.5999984741211,41.79999923706055,5.0,100.60000000000001,0.4000000059604645,0.0,259.49798583984375,29.53999900817871,16.420000076293945,1.6820000410079956,1.3299999237060547,1.7599999904632568,2.549999952316284
-24.39619444,27.08983333,19-01-2011,152.8000030517578,55.29999923706055,97.5,2.9000000000000004,58.2,1.399999976158142,0.0,274.3980407714844,32.349998474121094,19.059999465942383,1.9520001411437988,1.5899999141693115,1.909999966621399,-1.2599999904632568
-26.970278,27.211111,19-01-2011,131.90000915527344,71.5,60.400001525878906,3.5,70.9,9.199999809265137,0.0,253.90158081054688,28.439998626708984,15.479999542236328,1.6730000972747803,1.159999966621399,1.8399999141693115,2.2200000286102295
-26.880278,26.965,19-01-2011,133.0,74.20000457763672,58.79999923706055,3.8000000000000003,76.0,6.900000095367432,0.0,255.60104370117188,28.689998626708984,15.719999313354492,1.7120001316070557,1.159999966621399,1.8600000143051147,2.0
-27.273889,28.49,19-01-2011,125.20000457763672,86.20000457763672,39.0,3.2,63.2,15.199999809265137,0.0,252.39971923828125,27.59000015258789,13.829999923706055,1.6110000610351562,1.0299999713897705,1.5199999809265137,2.1399998664855957
-27.3,28.586944,19-01-2011,124.20000457763672,84.5,39.70000076293945,3.1,62.300000000000004,14.699999809265137,0.0,252.80284118652344,27.35999870300293,13.579999923706055,1.6140000820159912,0.9899999499320984,1.4800000190734863,2.2300000190734863
-27.044444,27.005,19-01-2011,132.90000915527344,77.0,55.900001525878906,3.8000000000000003,76.4,9.0,0.0,254.69993591308594,28.709999084472656,15.699999809265137,1.6950000524520874,1.1799999475479126,1.8299999237060547,2.2300000190734863
-30.568333,29.422778,19-01-2011,115.30000305175781,94.4000015258789,20.899999618530273,3.1,61.7,26.700000762939453,0.0,238.89877319335938,26.059999465942383,13.529999732971191,1.7130000591278076,0.7599999904632568,2.0199999809265137,5.299999713897705
-30.570833,29.150556,19-01-2011,114.9000015258789,95.9000015258789,19.0,3.4000000000000004,67.8,18.399999618530273,0.0,239.60226440429688,25.599998474121094,13.210000038146973,1.6540000438690186,0.7599999904632568,1.9499999284744263,4.880000114440918
-34.031944,22.053333,19-01-2011,123.0,11.300000190734863,111.70000457763672,0.6000000000000001,11.9,1.2000000476837158,0.0,251.40374755859375,26.94999885559082,17.94999885559082,2.0429999828338623,0.7799999713897705,2.819999933242798,-2.5999999046325684
-33.13083,18.86278,19-01-2011,175.10000610351562,2.200000047683716,172.90000915527344,0.1,2.2,3.1000001430511475,0.0,277.599365234375,33.04999923706055,19.239999771118164,1.8270001411437988,1.8299999237060547,3.25,-3.919999837875366
-33.7075,18.97444444,19-01-2011,177.10000610351562,5.200000286102295,171.90000915527344,0.2,4.2,8.5,0.0,275.40191650390625,32.16999816894531,18.84000015258789,1.902000069618225,1.5999999046325684,4.190000057220459,-3.5299999713897705
-25.57877778,29.12747222,19-01-2011,137.60000610351562,33.5,104.0999984741211,1.8,35.1,2.6000001430511475,0.0,264.5964050292969,29.81999969482422,15.619999885559082,1.75600004196167,1.2400000095367432,1.71999990940094,-1.9799998998641968
-26.006389,29.253889,20-01-2011,126.30000305175781,41.79999923706055,84.5,2.0,40.5,11.300000190734863,0.0,258.59686279296875,27.15999984741211,13.460000038146973,1.630000114440918,0.949999988079071,1.6399999856948853,-1.809999942779541
-27.02314,28.59389,20-01-2011,125.30000305175781,75.4000015258789,49.900001525878906,2.9000000000000004,59.0,17.399999618530273,0.0,253.69606018066406,27.549999237060547,13.769999504089355,1.621000051498413,1.0199999809265137,1.5199999809265137,1.649999976158142
-30.679722,26.7125,20-01-2011,132.1999969482422,93.70000457763672,38.5,4.9,98.7,0.4000000059604645,0.0,256.3994140625,29.479999542236328,14.809999465942383,1.5410001277923584,1.3700000047683716,1.4299999475479126,2.809999942779541
-28.460833,21.248889,20-01-2011,170.8000030517578,131.60000610351562,39.20000076293945,6.9,138.5,0.0,0.0,271.90020751953125,34.459999084472656,19.75,1.4630000591278076,2.440000057220459,2.1599998474121094,6.21999979019165
-30.77586667,29.03221667,20-01-2011,119.4000015258789,91.0,28.399999618530273,3.2,63.300000000000004,18.0,0.0,236.40093994140625,27.529998779296875,16.170000076293945,1.8470001220703125,0.9199999570846558,1.899999976158142,4.549999713897705
-24.925278,29.324444,21-01-2011,145.8000030517578,29.399999618530273,116.4000015258789,1.5,30.900000000000002,0.699999988079071,0.0,268.5012512207031,31.67999839782715,17.549999237060547,1.9660000801086426,1.3899999856948853,1.8899999856948853,-1.9199999570846558
-28.460833,21.248889,21-01-2011,170.8000030517578,131.60000610351562,39.20000076293945,6.9,138.5,0.0,0.0,271.90020751953125,34.459999084472656,19.75,1.4630000591278076,2.440000057220459,2.1599998474121094,6.21999979019165
-24.679167,30.8025,24-01-2011,127.20000457763672,100.0,27.200000762939453,3.2,63.400000000000006,73.5,0.0,271.70257568359375,25.920000076293945,15.079999923706055,1.8040001392364502,0.7400000095367432,1.9799998998641968,-1.2799999713897705
-25.99136,27.84208,24-01-2011,130.90000915527344,50.400001525878906,80.5,2.5,50.7,8.699999809265137,0.0,257.4032897949219,28.170000076293945,15.359999656677246,1.7130000591278076,1.0799999237060547,1.75,-1.2899999618530273
-25.49037,30.6986,24-01-2011,131.6999969482422,43.5,88.20000457763672,2.1,42.800000000000004,20.0,0.0,268.9992370605469,28.079999923706055,16.100000381469727,1.9070000648498535,0.9199999570846558,1.7999999523162842,-1.9199999570846558
-26.970278,27.211111,24-01-2011,131.90000915527344,71.5,60.400001525878906,3.5,70.9,9.199999809265137,0.0,253.90158081054688,28.439998626708984,15.479999542236328,1.6730000972747803,1.159999966621399,1.8399999141693115,2.2200000286102295
-27.671111,27.236944,24-01-2011,132.3000030517578,91.70000457763672,40.60000228881836,3.9000000000000004,77.80000000000001,10.40000057220459,0.0,253.3008270263672,28.65999984741211,15.329999923706055,1.6470000743865967,1.1999999284744263,1.7899999618530273,2.929999828338623
-27.356667,27.286389,24-01-2011,132.10000610351562,78.70000457763672,53.400001525878906,3.6,71.9,10.90000057220459,0.0,254.89755249023438,28.5,15.40999984741211,1.665000081062317,1.1699999570846558,1.7899999618530273,2.869999885559082
-27.01011111,26.69808333,25-01-2011,134.6999969482422,81.30000305175781,53.400001525878906,4.2,84.7,4.400000095367432,0.0,255.7986602783203,28.93000030517578,16.03999900817871,1.7100000381469727,1.209999918937683,1.8700000047683716,2.190000057220459
-26.98472222,26.63227778,25-01-2011,134.8000030517578,83.80000305175781,51.0,4.3,86.0,6.200000286102295,0.0,254.8026885986328,29.10999870300293,16.309999465942383,1.7190001010894775,1.2400000095367432,1.8399999141693115,2.1399998664855957
-27.398611,26.614722,25-01-2011,136.1999969482422,84.0999984741211,52.10000228881836,4.4,87.9,3.700000047683716,0.0,256.2017822265625,29.510000228881836,16.44999885559082,1.693000078201294,1.3199999332427979,1.7699999809265137,2.559999942779541
-33.818056,19.694722,25-01-2011,164.3000030517578,5.0,159.3000030517578,0.2,4.9,3.5,0.0,271.4970703125,31.40999984741211,17.969999313354492,1.8370001316070557,1.5099999904632568,3.5,-3.609999895095825
-25.45963889,28.26430556,25-01-2011,138.60000610351562,35.79999923706055,102.80000305175781,1.9000000000000001,37.7,1.3000000715255737,0.0,260.9998474121094,30.399999618530273,16.520000457763672,1.8360000848770142,1.2899999618530273,1.7799999713897705,-1.8700000047683716
-33.897778,20.012778,25-01-2011,151.10000610351562,5.400000095367432,145.6999969482422,0.30000000000000004,5.7,1.399999976158142,0.0,265.4975280761719,31.60999870300293,18.239999771118164,1.88100004196167,1.5099999904632568,2.490000009536743,-3.4499998092651367
-25.81048333,27.90955222,26-01-2011,135.1999969482422,43.10000228881836,92.0999984741211,2.3000000000000003,45.400000000000006,1.2000000476837158,0.0,258.2016296386719,29.369998931884766,16.389999389648438,1.7880001068115234,1.1999999284744263,1.7999999523162842,-1.4800000190734863
-34.065833,20.404167,26-01-2011,148.0,6.400000095367432,141.60000610351562,0.30000000000000004,6.6000000000000005,1.8000000715255737,0.0,259.901123046875,31.420000076293945,19.399999618530273,1.9830000400543213,1.459999918937683,2.4600000381469727,-3.3399999141693115
-24.058889,31.237222,26-01-2011,143.90000915527344,27.30000114440918,116.5999984741211,1.4000000000000001,28.700000000000003,1.600000023841858,0.0,271.4022216796875,32.130001068115234,19.689998626708984,2.31000018119812,1.25,1.6899999380111694,-1.1399999856948853
-26.648056,27.089444,26-01-2011,131.6999969482422,69.0,62.70000076293945,3.6,72.60000000000001,1.399999976158142,0.0,256.5970153808594,28.299999237060547,15.170000076293945,1.6920000314712524,1.100000023841858,1.8499999046325684,1.4900000095367432
-26.880278,26.965,26-01-2011,133.0,74.20000457763672,58.79999923706055,3.8000000000000003,76.0,6.900000095367432,0.0,255.60104370117188,28.689998626708984,15.719999313354492,1.7120001316070557,1.159999966621399,1.8600000143051147,2.0
-27.273889,28.49,26-01-2011,125.20000457763672,86.20000457763672,39.0,3.2,63.2,15.199999809265137,0.0,252.39971923828125,27.59000015258789,13.829999923706055,1.6110000610351562,1.0299999713897705,1.5199999809265137,2.1399998664855957
-27.044444,27.005,26-01-2011,132.90000915527344,77.0,55.900001525878906,3.8000000000000003,76.4,9.0,0.0,254.69993591308594,28.709999084472656,15.699999809265137,1.6950000524520874,1.1799999475479126,1.8299999237060547,2.2300000190734863
-34.092222,21.295278,26-01-2011,132.40000915527344,9.90000057220459,122.5,0.5,10.200000000000001,2.700000047683716,0.0,254.89755249023438,29.399999618530273,17.959999084472656,1.9730000495910645,1.1200000047683716,2.1399998664855957,-2.5899999141693115
-27.02314,28.59389,27-01-2011,125.30000305175781,75.4000015258789,49.900001525878906,2.9000000000000004,59.0,17.399999618530273,0.0,253.69606018066406,27.549999237060547,13.769999504089355,1.621000051498413,1.0199999809265137,1.5199999809265137,1.649999976158142
-26.73806,27.59194,27-01-2011,129.40000915527344,62.70000076293945,66.70000457763672,3.0,60.400000000000006,10.699999809265137,0.0,254.59716796875,27.76999855041504,14.809999465942383,1.6470000743865967,1.0699999332427979,1.7899999618530273,1.6399999856948853
-28.760833,17.730278,30-01-2011,174.1999969482422,31.100000381469727,143.10000610351562,1.6,32.7,0.0,0.0,270.2007141113281,36.099998474121094,22.689998626708984,1.471000075340271,2.919999837875366,2.0199999809265137,3.6499998569488525
-26.861111,28.884722,31-01-2011,124.9000015258789,70.0,54.900001525878906,2.8000000000000003,55.1,18.100000381469727,0.0,257.9961242675781,26.959999084472656,13.25999927520752,1.6130000352859497,0.9399999976158142,1.5499999523162842,1.209999918937683
-26.73806,27.59194,31-01-2011,129.40000915527344,62.70000076293945,66.70000457763672,3.0,60.400000000000006,10.699999809265137,0.0,254.59716796875,27.76999855041504,14.809999465942383,1.6470000743865967,1.0699999332427979,1.7899999618530273,1.6399999856948853
-25.127778,27.628889,01-02-2011,146.0,45.400001525878906,100.5999984741211,2.4000000000000004,47.7,1.100000023841858,0.0,266.50140380859375,31.549999237060547,18.049999237060547,1.936000108718872,1.4299999475479126,1.899999976158142,-1.709999918937683
-24.69514,27.40906,01-02-2011,150.40000915527344,53.20000076293945,97.20000457763672,2.8000000000000003,56.0,1.3000000715255737,0.0,271.7974548339844,31.92999839782715,18.94999885559082,1.9530000686645508,1.5299999713897705,1.9199999570846558,-1.4900000095367432
-27.363611,31.783333,01-02-2011,130.60000610351562,34.29999923706055,96.30000305175781,1.8,35.800000000000004,5.5,0.0,261.7033386230469,31.559999465942383,19.59000015258789,2.3560001850128174,1.1200000047683716,1.0299999713897705,-2.950000047683716
-27.802778,28.768333,01-02-2011,119.4000015258789,87.9000015258789,31.5,3.6,71.7,11.5,0.0,247.1985321044922,26.53999900817871,13.09000015258789,1.6010000705718994,0.8999999761581421,1.4299999475479126,2.8999998569488525
-29.160278,26.573333,01-02-2011,134.90000915527344,114.5999984741211,20.30000114440918,5.300000000000001,105.4,8.5,0.0,259.1976013183594,29.239999771118164,15.109999656677246,1.5260000228881836,1.3799999952316284,1.559999942779541,3.559999942779541
-34.329722,18.990278,01-02-2011,130.5,7.400000095367432,123.0999984741211,0.30000000000000004,5.800000000000001,12.100000381469727,0.0,268.0981140136719,25.90999984741211,17.06999969482422,1.9380000829696655,0.7199999690055847,4.819999694824219,-3.8399999141693115
-25.20639,27.558,02-02-2011,145.0,47.29999923706055,97.70000457763672,2.5,49.800000000000004,1.100000023841858,0.0,266.3038024902344,31.279998779296875,17.809999465942383,1.9320000410079956,1.3799999952316284,1.9199999570846558,-1.659999966621399
