latitude,longitude,month_fitted,swir16,swir22,red,NDMI,MNDWI,pet,aet,def,q,ppt,soil,srad,tmax,tmin,vap,vpd,ws,pdsi,esa_lccs_class,esa_change_count,electrical_conductance
-34.405833,19.600556,450.1628078105454,13150.5,10332.0,9069.0,0.0938345191131627,-0.1757264193115772,83.9000015258789,37.29999923706055,46.60000228881836,1.9,38.5,5.800000190734863,174.5982208251953,22.11999893188477,11.139999389648438,1.3590000867843628,0.6399999856948853,2.740000009536743,-0.8499999642372131,120.0,0.0,911.0
-34.405833,19.600556,523.701326123089,14154.272563928476,11786.015666901914,10402.644297648412,0.0078384356354745,-0.1691152855500614,105.5,63.79999923706055,41.70000076293945,2.5,50.3,18.600000381469727,222.69935607910156,20.079999923706055,11.630000114440918,1.315000057220459,0.550000011920929,3.75,1.5,120.0,0.0,964.0
-34.405833,19.600556,416.98026429861073,15454.0,12006.5,10199.5,-0.0037672122629254,-0.2191543073524762,136.60000610351562,7.900000095367432,128.6999969482422,0.3,7.0,7.599999904632568,286.4994812011719,26.63999938964844,17.469999313354492,1.9630000591278076,0.7899999618530273,3.419999837875366,0.7799999713897705,120.0,0.0,1339.0
-34.405833,19.600556,428.13204126130864,15152.0,11984.0,10159.5,0.0106108589898461,-0.2134948443287607,113.0999984741211,56.900001525878906,56.20000076293945,2.9000000000000004,58.900000000000006,6.599999904632568,226.1968231201172,23.309999465942383,14.449999809265137,1.662000060081482,0.5999999642372131,3.3399999141693115,1.46999990940094,120.0,0.0,1339.0
-34.405833,19.600556,538.3924865603143,14154.272563928476,11786.015666901914,10375.94156555292,0.0078384356354745,-0.1691152855500614,81.0999984741211,68.70000457763672,12.40000057220459,2.5,50.0,34.60000228881836,193.30349731445312,17.719999313354492,8.720000267028809,1.128000020980835,0.4599999785423279,4.0,-0.949999988079071,120.0,0.0,1264.0
-34.405833,19.600556,416.98026429861073,13896.0,11022.0,9311.0,0.0340273191755586,-0.2012967365463574,130.5,52.70000076293945,77.80000305175781,2.7,54.1,7.400000095367432,281.2971496582031,25.61999893188477,16.399999618530273,1.8370001316070557,0.75,3.049999952316284,0.699999988079071,120.0,0.0,1491.0
-34.405833,19.600556,428.13204126130864,13896.0,11022.0,9311.0,0.0340273191755586,-0.2012967365463574,126.5999984741211,19.899999618530273,106.70000457763672,1.0,19.9,6.5,230.002197265625,25.849998474121097,15.269999504089355,1.7880001068115234,0.7599999904632568,4.210000038146973,-0.5099999904632568,120.0,0.0,1491.0
-34.405833,19.600556,540.2199509065298,13960.208603902682,11761.030730697768,10444.542692845716,0.0192323696917222,-0.161600217085596,62.29999923706055,62.29999923706055,0.0,25.5,87.80000000000001,55.79999923706055,153.59703063964844,15.75999927520752,7.399999618530273,1.0230000019073486,0.3899999856948852,3.899999856948853,-1.579999923706055,120.0,0.0,1055.0
-34.405833,19.600556,419.1088198016088,14165.679500741662,11812.638256024102,10394.2552631812,-0.0003401606208126,-0.1728012351234027,168.6999969482422,25.600000381469727,143.10000610351562,1.3,25.1,8.699999809265137,319.896484375,26.219999313354492,16.469999313354492,1.8230000734329224,0.8299999833106995,4.119999885559082,-1.0,120.0,0.0,1491.0
-34.405833,19.600556,528.7902062256917,14114.114123378342,11875.038394174642,10375.94156555292,0.0107386835705115,-0.1681998245726045,62.29999923706055,62.29999923706055,0.0,25.5,87.80000000000001,55.79999923706055,153.59703063964844,15.75999927520752,7.399999618530273,1.0230000019073486,0.3899999856948852,3.899999856948853,-1.579999923706055,120.0,0.0,764.0
-34.405833,19.600556,478.3286182457979,13388.5,11283.0,9879.0,0.0792269866923418,-0.1542556630816641,47.900001525878906,47.900001525878906,0.0,4.6000000000000005,92.8,45.10000228881836,104.20050048828124,16.899999618530273,8.170000076293945,1.076000094413757,0.429999977350235,3.1999998092651367,-4.029999732971191,120.0,0.0,1493.0
-34.405833,19.600556,506.5644509520696,14055.575913461267,11780.274518576556,10432.91342030335,0.0127714460516457,-0.1641761220068833,47.60000228881836,47.60000228881836,0.0,16.2,93.2,55.79999923706055,110.1977081298828,15.799999237060549,6.399999618530273,1.0130000114440918,0.3700000047683716,3.40999984741211,-2.059999942779541,120.0,0.0,1005.0
-34.405833,19.600556,478.3286182457979,12286.5,9865.0,9664.0,0.0787831074621827,-0.1271759822022425,53.60000228881836,53.60000228881836,0.0,3.8,76.80000000000001,24.600000381469727,107.10028076171876,17.600000381469727,7.980000019073486,1.0850000381469729,0.4599999785423279,3.9700000286102295,-0.9399999976158142,120.0,0.0,1472.0
-34.405833,19.600556,499.30995767576616,14151.016595649073,11848.535508771356,10413.6103833185,0.0077047902878508,-0.1730844007435407,162.8000030517578,11.5,151.3000030517578,0.4,8.9,10.800000190734863,320.0006103515625,25.56999969482422,15.289999961853027,1.7030000686645508,0.8100000023841858,3.18999981880188,1.0199999809265137,120.0,0.0,713.15
-34.405833,19.600556,419.1088198016088,15454.0,12006.5,10199.5,-0.0037672122629254,-0.2191543073524762,136.60000610351562,7.900000095367432,128.6999969482422,0.3,7.0,7.599999904632568,286.4994812011719,26.63999938964844,17.469999313354492,1.9630000591278076,0.7899999618530273,3.419999837875366,0.7799999713897705,120.0,0.0,1339.0
-34.405833,19.600556,450.1628078105454,13929.90384994957,11545.02668480934,10213.83518107313,0.0349072811380657,-0.165489160433476,63.70000076293945,25.5,38.20000076293945,1.3,26.3,4.800000190734863,120.40313720703124,20.78999900817871,11.34999942779541,1.3510000705718994,0.5600000023841858,3.429999828338623,-4.849999904632568,120.0,0.0,1484.0
-34.405833,19.600556,528.7902062256917,10807.0,8920.0,8870.5,0.1705108032390522,-0.0963225970073543,60.400001525878906,49.5,10.90000057220459,1.6,32.300000000000004,37.10000228881836,138.30101013183594,16.020000457763672,7.279999732971191,0.975000023841858,0.449999988079071,2.90999984741211,-3.68999981880188,120.0,0.0,1327.0
-34.405833,19.600556,523.701326123089,13667.0,10610.0,9357.0,0.1339722772277223,-0.1825733321796306,135.6999969482422,32.900001525878906,102.8000030517578,1.4,28.4,13.90000057220459,284.9976806640625,23.189998626708984,13.65999984741211,1.499000072479248,0.7099999785423279,3.2699999809265137,1.6999999284744265,120.0,0.0,911.0
-34.405833,19.600556,416.98026429861073,16587.0,13312.5,10494.0,-0.0066606988423432,-0.2522270874226172,125.5,4.5,121.0,0.2,4.0,5.900000095367432,235.59829711914065,25.68000030517578,15.289999961853027,1.7590000629425049,0.7699999809265137,3.7699999809265137,-3.619999885559082,120.0,0.0,1318.0
-34.405833,19.600556,428.13204126130864,15793.5,12322.5,10032.0,-0.0086054123094116,-0.2395565584224458,79.0999984741211,5.400000095367432,73.70000457763672,0.3,5.1000000000000005,5.300000190734863,179.80191040039062,21.729999542236328,12.149999618530272,1.4980000257492063,0.5199999809265137,2.700000047683716,-4.360000133514404,120.0,0.0,1442.0
-34.405833,19.600556,506.5644509520696,10719.0,9320.5,9124.5,0.1143335192414942,-0.0867890094291793,49.900001525878906,49.900001525878906,0.0,3.5,69.60000000000001,40.79999923706055,112.89640808105467,16.690000534057617,7.369999885559082,1.0390000343322754,0.429999977350235,3.179999828338623,-0.8999999761581421,120.0,0.0,1206.0
-34.405833,19.600556,538.3924865603143,13667.0,10610.0,9357.0,0.1339722772277223,-0.1825733321796306,108.5999984741211,57.29999923706055,51.29999923706055,1.8,36.9,19.80000114440918,243.2985076904297,20.649999618530273,12.029999732971191,1.352000117301941,0.5699999928474426,2.8299999237060547,2.0799999237060547,120.0,0.0,804.51
-34.405833,19.600556,540.2199509065298,12660.5,9986.5,8967.0,0.158155462464259,-0.1601301200403181,83.9000015258789,56.5,27.399999618530273,2.0,40.5,19.100000381469727,178.40008544921875,19.40999984741211,10.399999618530272,1.2380000352859497,0.5299999713897705,4.139999866485596,-3.619999885559082,120.0,0.0,1318.0
-34.405833,19.600556,538.3924865603143,13913.5,10727.5,8971.5,0.1366252462729398,-0.206773927750552,115.70000457763672,23.80000114440918,91.9000015258789,0.9,18.4,14.199999809265137,241.90249633789065,20.959999084472656,11.25999927520752,1.277000069618225,0.6399999856948853,3.4499998092651367,-4.049999713897705,120.0,0.0,929.0
-34.405833,19.600556,523.701326123089,13913.5,10727.5,8971.5,0.1366252462729398,-0.206773927750552,129.3000030517578,51.10000228881836,78.20000457763672,2.5,50.400000000000006,11.0,284.6976318359375,21.59000015258789,11.65999984741211,1.3390001058578491,0.6399999856948853,3.009999990463257,-3.169999837875366,120.0,0.0,1245.0
-34.405833,19.600556,419.1088198016088,14151.016595649073,11789.839749842784,10413.6103833185,0.0072022763334684,-0.1730844007435407,133.40000915527344,5.5,127.9000015258789,0.2,4.7,6.700000286102295,292.69873046875,25.03999900817871,14.899999618530272,1.6770000457763672,0.7699999809265137,2.90999984741211,-2.950000047683716,120.0,0.0,1264.0
-34.405833,19.600556,540.2199509065298,13667.0,10610.0,9357.0,0.1339722772277223,-0.1825733321796306,78.20000457763672,70.0999984741211,8.100000381469727,3.0,59.3,42.0,192.39605712890625,16.649999618530273,8.449999809265137,1.1100000143051147,0.3999999761581421,4.639999866485596,1.899999976158142,120.0,0.0,1104.0
-34.405833,19.600556,523.701326123089,14122.286368276302,11751.09483356858,10386.283343554134,0.0078384356354745,-0.1681998245726045,138.6999969482422,46.900001525878906,91.8000030517578,2.3000000000000003,46.3,10.600000381469728,290.09881591796875,23.09000015258789,12.630000114440918,1.408000111579895,0.7400000095367432,2.990000009536743,-3.619999885559082,120.0,0.0,909.0
-34.405833,19.600556,499.30995767576616,14151.016595649073,11848.535508771356,10413.6103833185,0.0072039344413812,-0.1730844007435407,161.6999969482422,11.300000190734863,150.40000915527344,0.4,8.9,10.5,316.7040100097656,25.809999465942383,15.710000038146973,1.7630001306533811,0.7999999523162842,3.2699999809265137,-0.4899999797344208,120.0,0.0,1229.0
-34.405833,19.600556,523.701326123089,15250.5,11609.0,9802.0,0.0780182576627771,-0.2267873303167412,136.1999969482422,45.60000228881836,90.5999984741211,2.2,44.6,11.0,286.6973571777344,22.78999900817871,13.130000114440918,1.467000126838684,0.6800000071525574,3.4600000381469727,-2.049999952316284,120.0,0.0,720.0
-34.405833,19.600556,540.2199509065298,6034.5,4820.5,4208.0,0.0474348855564321,-0.1733994458217862,85.5999984741211,51.20000076293945,34.400001525878906,1.1,21.700000000000003,20.5,196.79920959472656,18.6299991607666,9.399999618530272,1.1570000648498535,0.5099999904632568,3.759999990463257,-3.549999952316284,120.0,0.0,1034.0
-34.405833,19.600556,538.3924865603143,13228.0,10229.0,9191.5,0.1266917541427341,-0.1744389940736458,120.70000457763672,15.0,105.70000457763672,0.5,10.0,13.600000381469728,249.9019317626953,22.850000381469727,13.179999351501465,1.4290000200271606,0.7299999594688416,2.740000009536743,-4.360000133514404,120.0,0.0,964.0
-34.405833,19.600556,528.7902062256917,11536.5,9401.0,8631.0,0.1293371823173142,-0.139379274585812,63.29999923706055,63.29999923706055,0.0,58.7,148.70000000000002,55.79999923706055,140.7967529296875,16.28999900817871,7.699999809265137,1.0640000104904177,0.3899999856948852,4.230000019073486,1.2599999904632568,120.0,0.0,1249.0
-34.405833,19.600556,528.7902062256917,11885.0,9741.0,9032.0,0.1056849392377436,-0.1361518055588742,65.70000457763672,65.70000457763672,0.0,3.9,77.9,49.10000228881836,153.60110473632812,17.959999084472656,9.389999389648438,1.1740000247955322,0.449999988079071,3.649999856948853,-1.0399999618530271,120.0,0.0,919.0
-34.329722,18.990278,416.98026429861073,12654.0,11808.5,9581.5,-0.0761119142784247,-0.1709619210660243,130.5,7.400000095367432,123.0999984741211,0.3,5.800000000000001,12.100000381469728,268.0981140136719,25.90999984741211,17.06999969482422,1.9380000829696655,0.7199999690055847,4.819999694824219,-3.839999914169311,120.0,0.0,159.1
-34.329722,18.990278,540.2199509065298,10108.0,8721.5,8633.0,0.0632717837036347,-0.0881688018085903,62.20000076293945,62.20000076293945,0.0,157.0,224.6,94.4000015258789,137.4967041015625,15.539999961853027,8.329999923706055,1.0850000381469729,0.3499999940395355,5.119999885559082,1.8600000143051147,120.0,0.0,153.1
-34.329722,18.990278,523.701326123089,11773.0,10146.5,9113.0,0.0482811584244455,-0.1360883935248841,120.8000030517578,35.20000076293945,85.5999984741211,0.7000000000000001,13.3,30.100000381469727,247.3020172119141,21.729999542236328,13.229999542236328,1.4070000648498535,0.6599999666213989,3.7200000286102295,-5.079999923706055,120.0,0.0,118.7
-34.329722,18.990278,523.701326123089,12616.0,10569.0,9433.0,0.0406995532744034,-0.1513312495722198,133.0,41.10000228881836,91.9000015258789,0.5,10.1,32.5,264.7001647949219,22.479999542236328,12.229999542236328,1.3540000915527344,0.7299999594688416,4.5,-2.1499998569488525,120.0,0.0,143.8
-34.329722,18.990278,478.3286182457979,10072.0,9339.5,8742.5,-0.0020394965925483,-0.0783437274162893,57.5,43.400001525878906,14.100000381469728,2.2,44.7,8.90000057220459,126.39892578125,18.44999885559082,10.31999969482422,1.25600004196167,0.4399999976158142,3.309999942779541,-3.4700000286102295,120.0,0.0,160.2
-34.329722,18.990278,470.4706418338331,14151.016595649073,11894.188256024105,10413.6103833185,-0.0024288468321804,-0.1730844007435407,166.40000915527344,22.5,143.90000915527344,0.9,18.9,17.399999618530273,327.1007995605469,25.510000228881836,15.529999732971191,1.7140001058578491,0.8100000023841858,3.8299999237060542,-4.599999904632568,120.0,0.0,204.0
-34.329722,18.990278,450.1628078105454,10072.0,9339.5,8742.5,-0.0020394965925483,-0.0783437274162893,83.70000457763672,62.60000228881836,21.100000381469727,3.2,64.60000000000001,9.800000190734863,169.39791870117188,21.25,12.34000015258789,1.4890000820159912,0.5,4.900000095367432,-3.1399998664855957,120.0,0.0,148.9
-34.329722,18.990278,528.7902062256917,10108.0,8721.5,8633.0,0.0632717837036347,-0.0881688018085903,52.60000228881836,52.5,0.1000000014901161,2.8000000000000003,55.2,89.0,114.59660339355467,16.81999969482422,9.380000114440918,1.1370000839233398,0.4199999868869781,4.130000114440918,-1.909999966621399,120.0,0.0,170.3
-34.329722,18.990278,538.3924865603143,11243.0,9944.5,9350.5,0.0647589735058018,-0.1106391385952775,87.20000457763672,69.5,17.700000762939453,2.1,41.1,64.0,199.69793701171875,18.94999885559082,10.309999465942385,1.2290000915527344,0.5,4.0,-0.85999995470047,120.0,0.0,131.2
-34.329722,18.990278,470.4706418338331,14343.5,11749.0,9897.0,0.0254781397560891,-0.1924347916450163,157.60000610351562,8.300000190734863,149.3000030517578,0.2,3.4000000000000004,18.0,319.0006103515625,24.10999870300293,14.630000114440918,1.659000039100647,0.6800000071525574,4.909999847412109,-2.6399998664855957,120.0,0.0,138.6
-34.329722,18.990278,506.5644509520696,10108.0,8721.5,8633.0,0.0632717837036347,-0.0881688018085903,46.79999923706055,46.79999923706055,0.0,6.6000000000000005,131.20000000000002,89.0999984741211,109.30210876464844,16.079999923706055,7.929999828338623,1.1260000467300415,0.3299999833106994,4.739999771118164,-1.4399999380111694,120.0,0.0,160.1
-34.329722,18.990278,528.7902062256917,11298.5,9973.0,8702.0,-0.0444408495297079,-0.1474635657340164,49.900001525878906,49.900001525878906,0.0,2.7,53.400000000000006,92.70000457763672,121.00262451171876,16.559999465942383,7.919999599456787,1.0509999990463257,0.429999977350235,3.119999885559082,-3.7899999618530273,120.0,0.0,201.9
-34.329722,18.990278,428.13204126130864,10072.0,9339.5,8742.5,-0.0020394965925483,-0.0783437274162893,117.4000015258789,40.5,76.9000015258789,2.1,41.0,11.100000381469728,230.00338745117188,24.18000030517578,15.420000076293944,1.7690000534057615,0.6200000047683716,4.21999979019165,-3.649999856948853,120.0,0.0,123.5
-34.329722,18.990278,416.98026429861073,10072.0,9339.5,8742.5,-0.0020394965925483,-0.0783437274162893,132.8000030517578,13.5,119.3000030517578,0.6000000000000001,11.9,12.600000381469728,289.4977111816406,24.809999465942383,15.670000076293944,1.7810001373291016,0.6899999976158142,4.199999809265137,-4.179999828338623,120.0,0.0,114.6
-34.329722,18.990278,499.30995767576616,13107.5,11045.5,9567.5,0.0204211273658052,-0.1711751960149209,142.40000915527344,52.5,89.9000015258789,0.9,17.6,33.20000076293945,308.0028991699219,22.35999870300293,12.960000038146973,1.420000076293945,0.6899999976158142,4.299999713897705,-1.2200000286102295,120.0,0.0,156.9
-34.329722,18.990278,428.13204126130864,12654.0,11808.5,9581.5,-0.0761119142784247,-0.1709619210660243,124.5999984741211,13.699999809265137,110.9000015258789,0.6000000000000001,12.9,10.600000381469728,235.997802734375,25.029998779296875,15.219999313354492,1.7440000772476196,0.7199999690055847,3.869999885559082,-4.019999980926514,120.0,0.0,120.2
-34.329722,18.990278,478.3286182457979,11731.0,10034.5,9033.0,0.0304357708122403,-0.1424814959096214,60.0,60.0,0.0,3.2,63.3,11.300000190734863,133.4998016357422,19.78999900817871,11.31999969482422,1.346000075340271,0.4899999797344208,3.309999942779541,-1.579999923706055,120.0,0.0,172.0
-34.329722,18.990278,450.1628078105454,11587.0,9872.0,9038.5,0.0405729899809553,-0.1227713178294567,85.0,35.60000228881836,49.400001525878906,1.8,35.800000000000004,10.90000057220459,173.89987182617188,22.69999885559082,12.9399995803833,1.543000102043152,0.5899999737739563,3.7799999713897705,0.7699999809265137,120.0,0.0,115.2
-34.329722,18.990278,450.1628078105454,11731.0,10034.5,9033.0,0.0304357708122403,-0.1424814959096214,86.9000015258789,43.29999923706055,43.60000228881836,2.2,43.900000000000006,11.199999809265137,172.69989013671875,21.299999237060547,11.1899995803833,1.368000030517578,0.5699999928474426,4.159999847412109,-1.2999999523162842,120.0,0.0,145.6
-34.329722,18.990278,523.701326123089,13107.5,11045.5,9567.5,0.0204211273658052,-0.1711751960149209,106.0999984741211,93.4000015258789,12.699999809265137,3.9,77.5,69.0,231.59654235839844,19.020000457763672,11.729999542236328,1.3010001182556152,0.4899999797344208,4.829999923706055,-1.329999923706055,120.0,0.0,126.1
-34.329722,18.990278,416.98026429861073,13562.0,11494.0,9873.5,0.008281384252573,-0.1784333318851276,136.6999969482422,8.0,128.6999969482422,0.3,5.300000000000001,14.5,288.6019287109375,26.0,17.15999984741211,1.943000078201294,0.7299999594688416,4.630000114440918,0.6699999570846558,120.0,0.0,145.8
-34.329722,18.990278,538.3924865603143,13107.5,11045.5,9567.5,0.0204211273658052,-0.1711751960149209,79.5999984741211,76.30000305175781,3.299999952316284,3.7,74.3,88.70000457763672,193.49957275390625,17.1299991607666,8.949999809265137,1.1230000257492063,0.429999977350235,4.069999694824219,-1.8399999141693115,120.0,0.0,159.2
-34.329722,18.990278,416.98026429861073,13107.5,11045.5,9567.5,0.0204211273658052,-0.1711751960149209,129.8000030517578,58.60000228881836,71.20000457763672,2.9000000000000004,58.3,15.0,282.2022399902344,24.90999984741211,16.15999984741211,1.825000047683716,0.6800000071525574,4.21999979019165,-0.8100000023841858,120.0,0.0,126.6
-34.329722,18.990278,428.13204126130864,13107.5,11045.5,9567.5,0.0204211273658052,-0.1711751960149209,127.20000457763672,23.5,103.70000457763672,1.1,22.4,12.800000190734863,231.50003051757812,25.170000076293945,15.059999465942385,1.7530001401901243,0.7099999785423279,5.019999980926514,-1.1200000047683716,120.0,0.0,186.1
-34.329722,18.990278,540.2199509065298,10072.0,9339.5,8742.5,-0.0020394965925483,-0.0783437274162893,62.0,62.0,0.0,62.0,124.0,94.4000015258789,148.89926147460938,14.979999542236328,7.980000019073486,1.037000060081482,0.3499999940395355,4.849999904632568,-2.450000047683716,120.0,0.0,103.1
-34.329722,18.990278,419.1088198016088,13107.5,11045.5,9567.5,0.0204211273658052,-0.1711751960149209,129.8000030517578,58.60000228881836,71.20000457763672,2.9000000000000004,58.3,15.0,282.2022399902344,24.90999984741211,16.15999984741211,1.825000047683716,0.6800000071525574,4.21999979019165,-0.8100000023841858,120.0,0.0,146.6
-34.329722,18.990278,528.7902062256917,10072.0,9339.5,8742.5,-0.0020394965925483,-0.0783437274162893,62.0,62.0,0.0,62.0,124.0,94.4000015258789,148.89926147460938,14.979999542236328,7.980000019073486,1.037000060081482,0.3499999940395355,4.849999904632568,-2.450000047683716,120.0,0.0,186.0
-34.329722,18.990278,499.30995767576616,14151.016595649073,11770.490332540588,10410.531326137638,0.007291836816423,-0.1730844007435407,164.1999969482422,16.700000762939453,147.5,0.4,8.700000000000001,22.100000381469727,327.69805908203125,24.799999237060547,15.170000076293944,1.7190001010894775,0.7199999690055847,5.119999885559082,0.949999988079071,120.0,0.0,111.31
-34.329722,18.990278,478.3286182457979,10362.0,9120.0,8747.5,0.0583852060520693,-0.0803597028541635,48.0,48.0,0.0,6.800000000000001,136.9,90.9000015258789,104.50205993652344,16.219999313354492,8.75,1.1110000610351562,0.3799999952316284,3.9599997997283936,-4.039999961853027,120.0,0.0,173.6
-34.329722,18.990278,506.5644509520696,10072.0,9339.5,8742.5,-0.0020394965925483,-0.0783437274162893,48.0,48.0,0.0,38.900000000000006,123.1,94.4000015258789,111.3006591796875,15.25,7.449999809265137,1.045000076293945,0.3400000035762787,4.009999752044678,-3.009999990463257,120.0,0.0,218.3
-34.329722,18.990278,478.3286182457979,10337.5,9009.0,9116.5,0.0764935790061414,-0.0747517804231425,52.10000228881836,52.10000228881836,0.0,6.1000000000000005,122.1,74.5,106.803466796875,16.920000076293945,8.649999618530273,1.121000051498413,0.4099999964237213,4.519999980926514,-0.9699999690055848,120.0,0.0,134.9
-34.329722,18.990278,470.4706418338331,14772.0,12875.5,10223.0,-0.026510545151315,-0.1930221288967848,170.40000915527344,10.90000057220459,159.5,0.4,8.200000000000001,14.800000190734863,320.5030822753906,26.38999938964844,16.799999237060547,1.88700008392334,0.7999999523162842,4.96999979019165,-4.170000076293945,120.0,0.0,113.5
-34.329722,18.990278,419.1088198016088,13566.0,11471.0,10162.0,0.0165823954765399,-0.1664660361134988,136.6999969482422,8.0,128.6999969482422,0.3,5.300000000000001,14.5,288.6019287109375,26.0,17.15999984741211,1.943000078201294,0.7299999594688416,4.630000114440918,0.6699999570846558,120.0,0.0,137.0
-34.329722,18.990278,450.1628078105454,13956.73761452652,11738.518571164594,10404.933587285685,0.0321974331140388,-0.162700085872632,61.0,33.70000076293945,27.30000114440918,1.7000000000000002,34.5,8.90000057220459,119.59625244140624,19.959999084472656,11.979999542236328,1.397000074386597,0.4799999892711639,3.879999876022339,-4.5,120.0,0.0,163.2
-34.329722,18.990278,528.7902062256917,12557.0,10629.0,10043.0,0.0626131422279452,-0.1179914082845499,63.400001525878906,53.400001525878906,10.0,1.9,38.2,77.30000305175781,137.80384826660156,15.279999732971191,7.929999828338623,0.9890000224113464,0.4199999868869781,4.009999752044678,-4.039999961853027,120.0,0.0,111.7
-34.329722,18.990278,478.3286182457979,10072.0,9339.5,8742.5,-0.0020394965925483,-0.0783437274162893,47.900001525878906,47.900001525878906,0.0,5.1000000000000005,102.5,58.29999923706055,102.00314331054688,16.619998931884766,9.09999942779541,1.1450001001358032,0.3799999952316284,4.25,-3.549999952316284,120.0,0.0,186.7
-34.329722,18.990278,523.701326123089,14055.575913461267,11764.54233356858,10403.507154475872,0.0122248472325942,-0.1647064037880899,136.1999969482422,49.70000076293945,86.5,1.4,27.3,30.5,289.8035888671875,22.25,13.65999984741211,1.4940000772476196,0.6399999856948853,4.829999923706055,1.5999999046325684,120.0,0.0,181.0
-34.329722,18.990278,499.30995767576616,14772.0,12875.5,10223.0,-0.026510545151315,-0.1930221288967848,158.1999969482422,27.200000762939453,131.0,1.2000000000000002,23.5,17.899999618530273,319.5961608886719,23.049999237060547,13.579999923706056,1.465000033378601,0.7299999594688416,4.759999752044678,-3.9499998092651367,120.0,0.0,99.3
-34.329722,18.990278,506.5644509520696,10362.0,9120.0,8747.5,0.0583852060520693,-0.0803597028541635,47.10000228881836,47.10000228881836,0.0,59.0,109.6,94.4000015258789,107.69694519042967,15.019999504089355,8.519999504089355,1.065000057220459,0.3499999940395355,3.8299999237060542,-3.309999942779541,120.0,0.0,145.7
-34.329722,18.990278,523.701326123089,13277.5,11681.5,9571.5,-0.0149635943203317,-0.1824030990493569,129.3000030517578,66.5,62.79999923706055,3.0,60.5,22.700000762939453,290.3019714355469,20.649999618530273,11.65999984741211,1.337000012397766,0.5699999928474426,4.569999694824219,-4.210000038146973,120.0,0.0,140.1
